"splitid","ValueID","PerfID","ReportNo","ActiveStatus","CreatedDate"
"47910","44365","1","BMT/9805","True","8/18/2016 4:57:32 PM"
"47911","44364","1","BMT/9805","True","8/18/2016 4:57:32 PM"
"47912","44363","1","BMT/9805","True","8/18/2016 4:57:32 PM"
"47913","44368","2","BMT/9805","True","8/18/2016 4:57:47 PM"
"47914","44367","2","BMT/9805","True","8/18/2016 4:57:47 PM"
"47915","44366","2","BMT/9805","True","8/18/2016 4:57:47 PM"
"47916","44370","3","BMT/9805","True","8/18/2016 4:58:06 PM"
"47917","44369","3","BMT/9805","True","8/18/2016 4:58:06 PM"
"47942","44397","1","BMT/9809","True","8/18/2016 5:17:56 PM"
"47943","44396","1","BMT/9809","True","8/18/2016 5:17:56 PM"
"47944","44395","1","BMT/9809","True","8/18/2016 5:17:56 PM"
"47945","44400","2","BMT/9809","True","8/18/2016 5:18:14 PM"
"47946","44399","2","BMT/9809","True","8/18/2016 5:18:14 PM"
"47947","44398","2","BMT/9809","True","8/18/2016 5:18:14 PM"
"47969","44424","2","BMT/9813","True","8/19/2016 10:44:17 AM"
"47970","44423","2","BMT/9813","True","8/19/2016 10:44:17 AM"
"47971","44422","2","BMT/9813","True","8/19/2016 10:44:17 AM"
"47978","44433","2","BMT/9817","True","8/19/2016 11:03:13 AM"
"47365","43812","1","BMT/9713","True","8/17/2016 12:59:39 PM"
"47366","43811","1","BMT/9713","True","8/17/2016 12:59:39 PM"
"47367","43810","1","BMT/9713","True","8/17/2016 12:59:39 PM"
"47391","43846","12","BMT/9718","True","8/18/2016 11:00:22 AM"
"47392","43845","12","BMT/9718","True","8/18/2016 11:00:22 AM"
"47393","43844","12","BMT/9718","True","8/18/2016 11:00:22 AM"
"47394","43849","1","BMT/9719","True","8/18/2016 11:04:45 AM"
"47395","43848","1","BMT/9719","True","8/18/2016 11:04:45 AM"
"47396","43847","1","BMT/9719","True","8/18/2016 11:04:45 AM"
"47397","43853","9","BMT/9719","True","8/18/2016 11:04:59 AM"
"47398","43852","9","BMT/9719","True","8/18/2016 11:04:59 AM"
"47399","43851","9","BMT/9719","True","8/18/2016 11:04:59 AM"
"47400","43850","9","BMT/9719","True","8/18/2016 11:04:59 AM"
"47401","43856","15","BMT/9719","True","8/18/2016 11:05:06 AM"
"47402","43855","15","BMT/9719","True","8/18/2016 11:05:06 AM"
"47403","43854","15","BMT/9719","True","8/18/2016 11:05:06 AM"
"47424","43879","1","BMT/9723","True","8/18/2016 11:18:48 AM"
"47425","43878","1","BMT/9723","True","8/18/2016 11:18:48 AM"
"47426","43877","1","BMT/9723","True","8/18/2016 11:18:48 AM"
"47432","43887","1","BMT/9724","True","8/18/2016 11:21:09 AM"
"47433","43886","1","BMT/9724","True","8/18/2016 11:21:09 AM"
"47434","43885","1","BMT/9724","True","8/18/2016 11:21:09 AM"
"47435","43890","2","BMT/9724","True","8/18/2016 11:21:27 AM"
"47436","43889","2","BMT/9724","True","8/18/2016 11:21:27 AM"
"47437","43888","2","BMT/9724","True","8/18/2016 11:21:27 AM"
"47438","43892","3","BMT/9724","True","8/18/2016 11:21:35 AM"
"47439","43891","3","BMT/9724","True","8/18/2016 11:21:35 AM"
"47448","43903","1","BMT/9726","True","8/18/2016 11:26:10 AM"
"47449","43902","1","BMT/9726","True","8/18/2016 11:26:10 AM"
"47450","43901","1","BMT/9726","True","8/18/2016 11:26:10 AM"
"47456","43911","1","BMT/9727","True","8/18/2016 11:28:25 AM"
"47457","43910","1","BMT/9727","True","8/18/2016 11:28:25 AM"
"47458","43909","1","BMT/9727","True","8/18/2016 11:28:25 AM"
"47459","43914","2","BMT/9727","True","8/18/2016 11:28:50 AM"
"47460","43913","2","BMT/9727","True","8/18/2016 11:28:50 AM"
"47461","43912","2","BMT/9727","True","8/18/2016 11:28:50 AM"
"47462","43916","3","BMT/9727","True","8/18/2016 11:29:02 AM"
"47463","43915","3","BMT/9727","True","8/18/2016 11:29:02 AM"
"47480","43935","1","BMT/9731","True","8/18/2016 11:38:25 AM"
"47481","43934","1","BMT/9731","True","8/18/2016 11:38:25 AM"
"47482","43933","1","BMT/9731","True","8/18/2016 11:38:25 AM"
"47483","43938","2","BMT/9731","True","8/18/2016 11:38:41 AM"
"47484","43937","2","BMT/9731","True","8/18/2016 11:38:41 AM"
"47485","43936","2","BMT/9731","True","8/18/2016 11:38:41 AM"
"47486","43940","3","BMT/9731","True","8/18/2016 11:38:59 AM"
"47487","43939","3","BMT/9731","True","8/18/2016 11:38:59 AM"
"47506","43961","1","BMT/9734","True","8/18/2016 11:46:55 AM"
"47507","43960","1","BMT/9734","True","8/18/2016 11:46:55 AM"
"47508","43959","1","BMT/9734","True","8/18/2016 11:46:55 AM"
"47509","43964","2","BMT/9734","True","8/18/2016 11:47:13 AM"
"47510","43963","2","BMT/9734","True","8/18/2016 11:47:13 AM"
"47511","43962","2","BMT/9734","True","8/18/2016 11:47:13 AM"
"47512","43966","3","BMT/9734","True","8/18/2016 11:47:46 AM"
"47513","43965","3","BMT/9734","True","8/18/2016 11:47:46 AM"
"47522","43977","1","BMT/9747","True","8/18/2016 12:05:55 PM"
"47523","43976","1","BMT/9747","True","8/18/2016 12:05:55 PM"
"47524","43975","1","BMT/9747","True","8/18/2016 12:05:55 PM"
"47525","43980","2","BMT/9747","True","8/18/2016 12:06:12 PM"
"47526","43979","2","BMT/9747","True","8/18/2016 12:06:12 PM"
"47527","43978","2","BMT/9747","True","8/18/2016 12:06:12 PM"
"47685","44138","29","BMT/9768","True","8/18/2016 2:43:26 PM"
"47686","44139","29","BMT/9769","True","8/18/2016 2:45:14 PM"
"47688","44143","1","BMT/9771","True","8/18/2016 2:49:13 PM"
"47689","44142","1","BMT/9771","True","8/18/2016 2:49:13 PM"
"47690","44141","1","BMT/9771","True","8/18/2016 2:49:13 PM"
"47691","44146","2","BMT/9771","True","8/18/2016 2:49:32 PM"
"47692","44145","2","BMT/9771","True","8/18/2016 2:49:32 PM"
"47693","44144","2","BMT/9771","True","8/18/2016 2:49:32 PM"
"47694","44148","3","BMT/9771","True","8/18/2016 2:49:50 PM"
"47695","44147","3","BMT/9771","True","8/18/2016 2:49:50 PM"
"47702","44156","3","BMT/9772","True","8/18/2016 2:52:34 PM"
"47703","44155","3","BMT/9772","True","8/18/2016 2:52:34 PM"
"47712","44167","1","BMT/9775","True","8/18/2016 3:00:43 PM"
"47713","44166","1","BMT/9775","True","8/18/2016 3:00:43 PM"
"47714","44165","1","BMT/9775","True","8/18/2016 3:00:43 PM"
"47715","44170","2","BMT/9775","True","8/18/2016 3:01:06 PM"
"47716","44169","2","BMT/9775","True","8/18/2016 3:01:06 PM"
"47717","44168","2","BMT/9775","True","8/18/2016 3:01:06 PM"
"47718","44172","3","BMT/9775","True","8/18/2016 3:02:00 PM"
"47719","44171","3","BMT/9775","True","8/18/2016 3:02:00 PM"
"47720","44175","12","BMT/9776","True","8/18/2016 3:04:51 PM"
"47721","44174","12","BMT/9776","True","8/18/2016 3:04:51 PM"
"47722","44173","12","BMT/9776","True","8/18/2016 3:04:51 PM"
"47723","44178","1","BMT/9777","True","8/18/2016 3:07:26 PM"
"47724","44177","1","BMT/9777","True","8/18/2016 3:07:26 PM"
"47725","44176","1","BMT/9777","True","8/18/2016 3:07:26 PM"
"47726","44181","2","BMT/9777","True","8/18/2016 3:08:09 PM"
"47727","44180","2","BMT/9777","True","8/18/2016 3:08:10 PM"
"47728","44179","2","BMT/9777","True","8/18/2016 3:08:10 PM"
"47729","44183","3","BMT/9777","True","8/18/2016 3:08:35 PM"
"47730","44182","3","BMT/9777","True","8/18/2016 3:08:35 PM"
"47731","44186","1","BMT/9778","True","8/18/2016 3:11:25 PM"
"47732","44185","1","BMT/9778","True","8/18/2016 3:11:25 PM"
"47733","44184","1","BMT/9778","True","8/18/2016 3:11:25 PM"
"47734","44189","2","BMT/9778","True","8/18/2016 3:11:44 PM"
"47735","44188","2","BMT/9778","True","8/18/2016 3:11:44 PM"
"47736","44187","2","BMT/9778","True","8/18/2016 3:11:44 PM"
"47737","44191","3","BMT/9778","True","8/18/2016 3:12:00 PM"
"47738","44190","3","BMT/9778","True","8/18/2016 3:12:00 PM"
"47755","44210","1","BMT/9781","True","8/18/2016 3:22:02 PM"
"47756","44209","1","BMT/9781","True","8/18/2016 3:22:02 PM"
"47757","44208","1","BMT/9781","True","8/18/2016 3:22:02 PM"
"47758","44213","2","BMT/9781","True","8/18/2016 3:22:24 PM"
"47759","44212","2","BMT/9781","True","8/18/2016 3:22:24 PM"
"47760","44211","2","BMT/9781","True","8/18/2016 3:22:24 PM"
"47761","44215","3","BMT/9781","True","8/18/2016 3:22:44 PM"
"47762","44214","3","BMT/9781","True","8/18/2016 3:22:44 PM"
"47771","44226","2","BMT/9783","True","8/18/2016 3:27:53 PM"
"47772","44225","2","BMT/9783","True","8/18/2016 3:27:53 PM"
"47773","44224","2","BMT/9783","True","8/18/2016 3:27:53 PM"
"47806","44261","1","BMT/9793","True","8/18/2016 3:56:16 PM"
"47807","44260","1","BMT/9793","True","8/18/2016 3:56:16 PM"
"47808","44259","1","BMT/9793","True","8/18/2016 3:56:16 PM"
"47809","44264","2","BMT/9793","True","8/18/2016 3:56:46 PM"
"47810","44263","2","BMT/9793","True","8/18/2016 3:56:46 PM"
"47811","44262","2","BMT/9793","True","8/18/2016 3:56:46 PM"
"47812","44266","3","BMT/9793","True","8/18/2016 3:57:02 PM"
"47813","44265","3","BMT/9793","True","8/18/2016 3:57:02 PM"
"47979","44432","2","BMT/9817","True","8/19/2016 11:03:14 AM"
"47980","44431","2","BMT/9817","True","8/19/2016 11:03:14 AM"
"47981","44435","3","BMT/9817","True","8/19/2016 11:03:19 AM"
"47982","44434","3","BMT/9817","True","8/19/2016 11:03:19 AM"
"47991","44446","1","BMT/9819","True","8/19/2016 11:13:05 AM"
"47992","44445","1","BMT/9819","True","8/19/2016 11:13:05 AM"
"47993","44444","1","BMT/9819","True","8/19/2016 11:13:05 AM"
"47995","44448","2","BMT/9819","True","8/19/2016 11:13:49 AM"
"47996","44447","2","BMT/9819","True","8/19/2016 11:13:49 AM"
"47997","44451","3","BMT/9819","True","8/19/2016 11:14:12 AM"
"47998","44450","3","BMT/9819","True","8/19/2016 11:14:12 AM"
"47999","44454","1","BMT/9820","True","8/19/2016 11:20:47 AM"
"48000","44453","1","BMT/9820","True","8/19/2016 11:20:47 AM"
"48001","44452","1","BMT/9820","True","8/19/2016 11:20:47 AM"
"48017","44472","1","BMT/9822","True","8/19/2016 11:31:49 AM"
"48018","44471","1","BMT/9822","True","8/19/2016 11:31:49 AM"
"48019","44470","1","BMT/9822","True","8/19/2016 11:31:49 AM"
"48025","44480","1","BMT/9823","True","8/19/2016 11:34:43 AM"
"48026","44479","1","BMT/9823","True","8/19/2016 11:34:43 AM"
"48027","44478","1","BMT/9823","True","8/19/2016 11:34:43 AM"
"48031","44485","3","BMT/9823","True","8/19/2016 11:35:14 AM"
"48032","44484","3","BMT/9823","True","8/19/2016 11:35:14 AM"
"48041","44496","1","BMT/9825","True","8/19/2016 11:43:50 AM"
"48042","44495","1","BMT/9825","True","8/19/2016 11:43:50 AM"
"48043","44494","1","BMT/9825","True","8/19/2016 11:43:50 AM"
"48044","44499","2","BMT/9825","True","8/19/2016 11:44:04 AM"
"48045","44498","2","BMT/9825","True","8/19/2016 11:44:04 AM"
"48046","44497","2","BMT/9825","True","8/19/2016 11:44:04 AM"
"48049","44504","1","BMT/9826","True","8/19/2016 11:47:49 AM"
"48050","44503","1","BMT/9826","True","8/19/2016 11:47:49 AM"
"47599","44054","1","BMT/9750","True","8/18/2016 1:39:25 PM"
"47600","44053","1","BMT/9750","True","8/18/2016 1:39:25 PM"
"47601","44052","1","BMT/9750","True","8/18/2016 1:39:25 PM"
"47602","44057","2","BMT/9750","True","8/18/2016 1:39:53 PM"
"47603","44056","2","BMT/9750","True","8/18/2016 1:39:53 PM"
"47604","44055","2","BMT/9750","True","8/18/2016 1:39:53 PM"
"47605","44059","3","BMT/9750","True","8/18/2016 1:40:17 PM"
"47606","44058","3","BMT/9750","True","8/18/2016 1:40:17 PM"
"47607","44062","1","BMT/9751","True","8/18/2016 1:42:24 PM"
"47608","44061","1","BMT/9751","True","8/18/2016 1:42:24 PM"
"47609","44060","1","BMT/9751","True","8/18/2016 1:42:24 PM"
"47610","44065","2","BMT/9751","True","8/18/2016 1:42:47 PM"
"47611","44064","2","BMT/9751","True","8/18/2016 1:42:47 PM"
"47612","44063","2","BMT/9751","True","8/18/2016 1:42:47 PM"
"47615","44070","1","BMT/9752","True","8/18/2016 1:44:57 PM"
"47616","44069","1","BMT/9752","True","8/18/2016 1:44:57 PM"
"47617","44068","1","BMT/9752","True","8/18/2016 1:44:57 PM"
"47631","44086","1","BMT/9754","True","8/18/2016 1:50:55 PM"
"47632","44085","1","BMT/9754","True","8/18/2016 1:50:55 PM"
"47633","44084","1","BMT/9754","True","8/18/2016 1:50:55 PM"
"47886","44341","1","BMT/9803","True","8/18/2016 4:45:03 PM"
"47887","44340","1","BMT/9803","True","8/18/2016 4:45:03 PM"
"47888","44339","1","BMT/9803","True","8/18/2016 4:45:03 PM"
"47894","44349","1","BMT/9804","True","8/18/2016 4:47:48 PM"
"47895","44348","1","BMT/9804","True","8/18/2016 4:47:48 PM"
"47896","44347","1","BMT/9804","True","8/18/2016 4:47:48 PM"
"47897","44352","2","BMT/9804","True","8/18/2016 4:48:04 PM"
"47898","44351","2","BMT/9804","True","8/18/2016 4:48:04 PM"
"47899","44350","2","BMT/9804","True","8/18/2016 4:48:04 PM"
"47900","44354","3","BMT/9804","True","8/18/2016 4:48:19 PM"
"47901","44353","3","BMT/9804","True","8/18/2016 4:48:19 PM"
"48007","44462","1","BMT/9821","True","8/19/2016 11:27:21 AM"
"48008","44461","1","BMT/9821","True","8/19/2016 11:27:21 AM"
"48009","44460","1","BMT/9821","True","8/19/2016 11:27:21 AM"
"48010","44466","9","BMT/9821","True","8/19/2016 11:27:35 AM"
"48011","44465","9","BMT/9821","True","8/19/2016 11:27:35 AM"
"48012","44464","9","BMT/9821","True","8/19/2016 11:27:35 AM"
"48013","44463","9","BMT/9821","True","8/19/2016 11:27:35 AM"
"48014","44469","15","BMT/9821","True","8/19/2016 11:27:48 AM"
"48015","44468","15","BMT/9821","True","8/19/2016 11:27:48 AM"
"48016","44467","15","BMT/9821","True","8/19/2016 11:27:48 AM"
"48023","44477","3","BMT/9822","True","8/19/2016 11:32:24 AM"
"48024","44476","3","BMT/9822","True","8/19/2016 11:32:24 AM"
"48051","44502","1","BMT/9826","True","8/19/2016 11:47:49 AM"
"48052","44508","9","BMT/9826","True","8/19/2016 11:48:10 AM"
"48053","44507","9","BMT/9826","True","8/19/2016 11:48:10 AM"
"48054","44506","9","BMT/9826","True","8/19/2016 11:48:10 AM"
"48055","44505","9","BMT/9826","True","8/19/2016 11:48:10 AM"
"48056","44511","15","BMT/9826","True","8/19/2016 11:48:28 AM"
"48057","44510","15","BMT/9826","True","8/19/2016 11:48:28 AM"
"48058","44509","15","BMT/9826","True","8/19/2016 11:48:28 AM"
"48059","44521","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48060","44520","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48061","44519","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48062","44518","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48063","44517","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48064","44516","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48065","44515","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48066","44514","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48067","44513","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48068","44512","13","BMT/9827","True","8/19/2016 11:52:27 AM"
"48069","44524","12","BMT/9828","True","8/19/2016 11:54:34 AM"
"48070","44523","12","BMT/9828","True","8/19/2016 11:54:34 AM"
"48071","44522","12","BMT/9828","True","8/19/2016 11:54:34 AM"
"48072","44527","2","BMT/9829","True","8/19/2016 12:00:48 PM"
"48073","44526","2","BMT/9829","True","8/19/2016 12:00:48 PM"
"48074","44525","2","BMT/9829","True","8/19/2016 12:00:48 PM"
"48075","44530","2","BMT/9830","True","8/19/2016 12:02:41 PM"
"48076","44529","2","BMT/9830","True","8/19/2016 12:02:41 PM"
"48077","44528","2","BMT/9830","True","8/19/2016 12:02:41 PM"
"48078","44533","2","BMT/9830","True","8/19/2016 12:04:58 PM"
"48079","44532","2","BMT/9830","True","8/19/2016 12:04:58 PM"
"48080","44531","2","BMT/9830","True","8/19/2016 12:04:58 PM"
"48081","44528","2","BMT/9830","True","8/19/2016 12:08:22 PM"
"48082","44529","2","BMT/9830","True","8/19/2016 12:08:22 PM"
"48083","44530","2","BMT/9830","True","8/19/2016 12:08:22 PM"
"48084","44525","2","BMT/9829","True","8/19/2016 12:11:35 PM"
"48085","44526","2","BMT/9829","True","8/19/2016 12:11:35 PM"
"48086","44527","2","BMT/9829","True","8/19/2016 12:11:35 PM"
"48093","44543","29","BMT/10014","True","8/19/2016 12:17:31 PM"
"48120","44572","1","BMT/10018","True","8/19/2016 12:32:27 PM"
"48121","44571","1","BMT/10018","True","8/19/2016 12:32:27 PM"
"48122","44570","1","BMT/10018","True","8/19/2016 12:32:27 PM"
"48123","44575","2","BMT/10018","True","8/19/2016 12:32:43 PM"
"48124","44574","2","BMT/10018","True","8/19/2016 12:32:43 PM"
"48125","44573","2","BMT/10018","True","8/19/2016 12:32:43 PM"
"48126","44577","3","BMT/10018","True","8/19/2016 12:32:57 PM"
"48127","44576","3","BMT/10018","True","8/19/2016 12:32:57 PM"
"48136","44588","1","BMT/10020","True","8/19/2016 12:42:59 PM"
"48137","44587","1","BMT/10020","True","8/19/2016 12:42:59 PM"
"48138","44586","1","BMT/10020","True","8/19/2016 12:42:59 PM"
"48139","44591","2","BMT/10020","True","8/19/2016 12:43:16 PM"
"48140","44590","2","BMT/10020","True","8/19/2016 12:43:16 PM"
"48141","44589","2","BMT/10020","True","8/19/2016 12:43:16 PM"
"48142","44593","3","BMT/10020","True","8/19/2016 12:43:38 PM"
"48143","44592","3","BMT/10020","True","8/19/2016 12:43:38 PM"
"48144","44596","1","BMT/10022","True","8/19/2016 12:46:34 PM"
"48145","44595","1","BMT/10022","True","8/19/2016 12:46:34 PM"
"48146","44594","1","BMT/10022","True","8/19/2016 12:46:34 PM"
"48147","44600","9","BMT/10022","True","8/19/2016 12:46:53 PM"
"48148","44599","9","BMT/10022","True","8/19/2016 12:46:53 PM"
"48149","44598","9","BMT/10022","True","8/19/2016 12:46:53 PM"
"48150","44597","9","BMT/10022","True","8/19/2016 12:46:53 PM"
"48151","44603","15","BMT/10022","True","8/19/2016 12:47:05 PM"
"48152","44602","15","BMT/10022","True","8/19/2016 12:47:05 PM"
"48153","44601","15","BMT/10022","True","8/19/2016 12:47:05 PM"
"48162","44621","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48163","44620","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48164","44619","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48165","44618","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48166","44617","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48167","44616","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48168","44615","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48169","44614","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48170","44613","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48171","44612","13","BMT/10024","True","8/19/2016 1:13:06 PM"
"48172","44624","1","BMT/10026","True","8/19/2016 1:29:12 PM"
"48173","44623","1","BMT/10026","True","8/19/2016 1:29:12 PM"
"48174","44622","1","BMT/10026","True","8/19/2016 1:29:12 PM"
"48175","44628","9","BMT/10026","True","8/19/2016 1:29:34 PM"
"48176","44627","9","BMT/10026","True","8/19/2016 1:29:34 PM"
"48177","44626","9","BMT/10026","True","8/19/2016 1:29:34 PM"
"48178","44625","9","BMT/10026","True","8/19/2016 1:29:34 PM"
"48179","44631","15","BMT/10026","True","8/19/2016 1:29:43 PM"
"48180","44630","15","BMT/10026","True","8/19/2016 1:29:43 PM"
"48181","44629","15","BMT/10026","True","8/19/2016 1:29:43 PM"
"48182","44634","1","BMT/10027","True","8/19/2016 1:31:41 PM"
"48183","44633","1","BMT/10027","True","8/19/2016 1:31:41 PM"
"48184","44632","1","BMT/10027","True","8/19/2016 1:31:41 PM"
"48185","44637","2","BMT/10027","True","8/19/2016 1:31:56 PM"
"48186","44636","2","BMT/10027","True","8/19/2016 1:31:56 PM"
"48187","44635","2","BMT/10027","True","8/19/2016 1:31:56 PM"
"48188","44639","3","BMT/10027","True","8/19/2016 1:32:01 PM"
"48189","44638","3","BMT/10027","True","8/19/2016 1:32:01 PM"
"48190","44642","1","BMT/10029","True","8/19/2016 1:41:18 PM"
"48191","44641","1","BMT/10029","True","8/19/2016 1:41:18 PM"
"48192","44640","1","BMT/10029","True","8/19/2016 1:41:18 PM"
"48193","44645","2","BMT/10029","True","8/19/2016 1:41:34 PM"
"48194","44644","2","BMT/10029","True","8/19/2016 1:41:34 PM"
"48195","44643","2","BMT/10029","True","8/19/2016 1:41:34 PM"
"48196","44647","3","BMT/10029","True","8/19/2016 1:41:51 PM"
"48197","44646","3","BMT/10029","True","8/19/2016 1:41:51 PM"
"48198","44650","2","BMT/10030","True","8/19/2016 1:44:02 PM"
"48199","44649","2","BMT/10030","True","8/19/2016 1:44:02 PM"
"48200","44648","2","BMT/10030","True","8/19/2016 1:44:02 PM"
"47846","44301","1","BMT/9798","True","8/18/2016 4:32:25 PM"
"47847","44300","1","BMT/9798","True","8/18/2016 4:32:25 PM"
"47848","44299","1","BMT/9798","True","8/18/2016 4:32:25 PM"
"47849","44304","2","BMT/9798","True","8/18/2016 4:32:42 PM"
"47850","44303","2","BMT/9798","True","8/18/2016 4:32:42 PM"
"47851","44302","2","BMT/9798","True","8/18/2016 4:32:42 PM"
"47852","44306","3","BMT/9798","True","8/18/2016 4:33:06 PM"
"47853","44305","3","BMT/9798","True","8/18/2016 4:33:06 PM"
"47857","44312","2","BMT/9799","True","8/18/2016 4:35:17 PM"
"47858","44311","2","BMT/9799","True","8/18/2016 4:35:17 PM"
"47859","44310","2","BMT/9799","True","8/18/2016 4:35:17 PM"
"47860","44314","3","BMT/9799","True","8/18/2016 4:35:21 PM"
"47861","44313","3","BMT/9799","True","8/18/2016 4:35:21 PM"
"47870","44325","1","BMT/9801","True","8/18/2016 4:39:46 PM"
"47871","44324","1","BMT/9801","True","8/18/2016 4:39:46 PM"
"47872","44323","1","BMT/9801","True","8/18/2016 4:39:46 PM"
"47873","44328","2","BMT/9801","True","8/18/2016 4:40:02 PM"
"47874","44327","2","BMT/9801","True","8/18/2016 4:40:02 PM"
"47875","44326","2","BMT/9801","True","8/18/2016 4:40:02 PM"
"47876","44330","3","BMT/9801","True","8/18/2016 4:40:19 PM"
"47877","44329","3","BMT/9801","True","8/18/2016 4:40:19 PM"
"48202","44654","7","BMT/10038","True","8/19/2016 2:16:16 PM"
"48203","44653","7","BMT/10038","True","8/19/2016 2:16:16 PM"
"48204","44652","7","BMT/10038","True","8/19/2016 2:16:16 PM"
