"ElectID","Applicable_Spec","Standard","ActiveStatus","CreatedDate"
"13918","IEC-62353","ALTERNATIVE","True","12/1/2016 5:19:52 PM"
"13919","IEC-62353","ALTERNATIVE","True","12/1/2016 5:23:29 PM"
"13920","IEC-62353","ALTERNATIVE","True","12/1/2016 5:35:20 PM"
"13921","IEC-62353","ALTERNATIVE","True","12/1/2016 5:51:29 PM"
"13922","IEC-62353","ALTERNATIVE","True","12/1/2016 5:58:07 PM"
"13923","IEC-62353","ALTERNATIVE","True","12/1/2016 6:07:01 PM"
"13924","IEC-62353","ALTERNATIVE","True","12/1/2016 6:11:07 PM"
"13925","IEC-62353","ALTERNATIVE","True","12/1/2016 6:19:44 PM"
"13926","IEC-62353","ALTERNATIVE","True","12/1/2016 6:32:52 PM"
"13927","IEC-62353","ALTERNATIVE","True","12/2/2016 10:58:03 AM"
"13928","IEC-62353","ALTERNATIVE","True","12/2/2016 11:03:13 AM"
"13929","IEC-62353","ALTERNATIVE","True","12/2/2016 11:08:54 AM"
"13930","IEC-62353","ALTERNATIVE","True","12/2/2016 11:11:36 AM"
"13931","IEC-62353","ALTERNATIVE","True","12/2/2016 11:14:22 AM"
"13932","IEC-62353","ALTERNATIVE","True","12/2/2016 11:21:22 AM"
"13933","IEC-62353","ALTERNATIVE","True","12/2/2016 11:32:59 AM"
"13934","IEC-62353","ALTERNATIVE","True","12/2/2016 11:35:41 AM"
"13935","IEC-62353","ALTERNATIVE","True","12/2/2016 12:15:20 PM"
"13936","IEC-62353","ALTERNATIVE","True","12/2/2016 12:19:13 PM"
"13937","IEC-62353","ALTERNATIVE","True","12/2/2016 12:28:31 PM"
"13938","IEC-62353","ALTERNATIVE","True","12/2/2016 12:30:17 PM"
"13939","IEC-62353","ALTERNATIVE","True","12/2/2016 12:34:30 PM"
"13940","IEC-62353","ALTERNATIVE","True","12/2/2016 12:36:14 PM"
"13941","IEC-62353","ALTERNATIVE","True","12/2/2016 12:41:11 PM"
"13942","IEC-62353","ALTERNATIVE","True","12/2/2016 12:42:58 PM"
"13943","IEC-62353","ALTERNATIVE","True","12/2/2016 12:45:58 PM"
"13944","IEC-62353","ALTERNATIVE","True","12/2/2016 12:48:50 PM"
"13945","IEC-62353","ALTERNATIVE","True","12/2/2016 12:51:22 PM"
"13946","IEC-62353","ALTERNATIVE","True","12/2/2016 12:52:31 PM"
"13947","IEC-62353","ALTERNATIVE","True","12/2/2016 12:55:01 PM"
"13948","IEC-62353","ALTERNATIVE","True","12/2/2016 12:57:26 PM"
"13949","IEC-62353","ALTERNATIVE","True","12/2/2016 1:03:47 PM"
"13950","IEC-62353","ALTERNATIVE","True","12/2/2016 1:06:34 PM"
"13951","IEC-62353","ALTERNATIVE","True","12/2/2016 1:07:51 PM"
"13952","IEC-62353","ALTERNATIVE","True","12/2/2016 1:09:10 PM"
"13953","IEC-62353","ALTERNATIVE","True","12/2/2016 1:11:28 PM"
"13954","IEC-62353","ALTERNATIVE","True","12/2/2016 2:27:42 PM"
"13955","IEC-62353","ALTERNATIVE","True","12/2/2016 2:38:08 PM"
"13956","IEC-62353","ALTERNATIVE","True","12/2/2016 2:45:22 PM"
"13957","IEC-62353","ALTERNATIVE","True","12/2/2016 2:58:21 PM"
"13958","IEC-62353","ALTERNATIVE","True","12/2/2016 3:00:10 PM"
"13959","IEC-62353","ALTERNATIVE","True","12/2/2016 3:07:17 PM"
"13960","IEC-62353","ALTERNATIVE","True","12/2/2016 3:09:17 PM"
"13961","IEC-62353","ALTERNATIVE","True","12/2/2016 3:16:08 PM"
"13962","IEC-62353","ALTERNATIVE","True","12/2/2016 3:20:45 PM"
"13963","IEC-62353","ALTERNATIVE","True","12/2/2016 3:23:52 PM"
"13964","IEC-62353","ALTERNATIVE","True","12/2/2016 3:31:39 PM"
"13965","IEC-62353","ALTERNATIVE","True","12/2/2016 3:47:19 PM"
"13966","IEC-62353","ALTERNATIVE","True","12/2/2016 3:51:40 PM"
"13967","IEC-62353","ALTERNATIVE","True","12/2/2016 4:01:49 PM"
"13968","IEC-62353","ALTERNATIVE","True","12/2/2016 4:31:35 PM"
"13969","IEC-62353","ALTERNATIVE","True","12/2/2016 4:43:39 PM"
"13970","IEC-62353","ALTERNATIVE","True","12/2/2016 4:47:21 PM"
"13971","IEC-62353","ALTERNATIVE","True","12/2/2016 5:20:49 PM"
"13972","IEC-62353","ALTERNATIVE","True","12/2/2016 5:27:56 PM"
"13973","IEC-62353","ALTERNATIVE","True","12/2/2016 5:40:13 PM"
"13974","IEC-62353","ALTERNATIVE","True","12/2/2016 5:43:11 PM"
"13975","IEC-62353","ALTERNATIVE","True","12/2/2016 5:52:19 PM"
"13976","IEC-62353","ALTERNATIVE","True","12/2/2016 5:55:10 PM"
"13977","IEC-62353","ALTERNATIVE","True","12/3/2016 12:42:47 PM"
"13978","IEC-62353","ALTERNATIVE","True","12/3/2016 12:44:34 PM"
"13979","IEC-62353","ALTERNATIVE","True","12/3/2016 12:46:29 PM"
"13980","IEC-62353","ALTERNATIVE","True","12/3/2016 12:49:42 PM"
"13981","IEC-62353","ALTERNATIVE","True","12/3/2016 12:58:50 PM"
"13982","IEC-62353","ALTERNATIVE","True","12/3/2016 1:03:19 PM"
"13983","IEC-62353","ALTERNATIVE","True","12/3/2016 1:07:26 PM"
"13984","IEC-62353","ALTERNATIVE","True","12/3/2016 1:08:01 PM"
"13985","IEC-62353","ALTERNATIVE","True","12/3/2016 1:13:17 PM"
"13986","IEC-62353","ALTERNATIVE","True","12/3/2016 1:16:42 PM"
"13987","IEC-62353","ALTERNATIVE","True","12/3/2016 1:40:43 PM"
"13988","IEC-62353","ALTERNATIVE","True","12/3/2016 4:42:15 PM"
"13989","IEC-62353","ALTERNATIVE","True","12/3/2016 4:48:53 PM"
"13990","IEC-62353","ALTERNATIVE","True","12/3/2016 5:28:21 PM"
"13991","IEC-62353","ALTERNATIVE","True","12/3/2016 5:45:36 PM"
"13992","IEC-62353","ALTERNATIVE","True","12/3/2016 5:55:43 PM"
"13993","IEC-62353","ALTERNATIVE","True","12/3/2016 6:03:39 PM"
"13994","IEC-62353","ALTERNATIVE","True","12/3/2016 6:09:46 PM"
"14977","IEC-62353","ALTERNATIVE","True","12/6/2016 1:04:23 PM"
"14978","IEC-62353","ALTERNATIVE","True","12/7/2016 1:47:14 PM"
"14979","IEC-62353","ALTERNATIVE","True","12/10/2016 11:02:46 AM"
"14980","IEC-62353","ALTERNATIVE","True","12/10/2016 11:45:36 AM"
"14981","IEC-62353","ALTERNATIVE","True","12/10/2016 11:48:05 AM"
"14982","IEC-62353","ALTERNATIVE","True","12/10/2016 11:50:15 AM"
"14983","IEC-62353","ALTERNATIVE","True","12/10/2016 11:52:26 AM"
"14984","IEC-62353","ALTERNATIVE","True","12/10/2016 11:54:32 AM"
"14985","IEC-62353","ALTERNATIVE","True","12/10/2016 11:56:57 AM"
"14986","IEC-62353","ALTERNATIVE","True","12/10/2016 12:06:29 PM"
"14987","IEC-62353","ALTERNATIVE","True","12/10/2016 12:19:26 PM"
"14988","IEC-62353","ALTERNATIVE","True","12/10/2016 12:38:00 PM"
"14989","IEC-62353","ALTERNATIVE","True","12/10/2016 12:41:23 PM"
"14990","IEC-62353","ALTERNATIVE","True","12/10/2016 12:44:17 PM"
"14991","IEC-62353","ALTERNATIVE","True","12/10/2016 12:46:32 PM"
"14992","IEC-62353","ALTERNATIVE","True","12/10/2016 12:53:37 PM"
"14993","IEC-62353","ALTERNATIVE","True","12/10/2016 12:56:37 PM"
"14994","IEC-62353","ALTERNATIVE","True","12/10/2016 2:59:26 PM"
"14995","IEC-62353","ALTERNATIVE","True","12/10/2016 3:04:14 PM"
"14996","IEC-62353","ALTERNATIVE","True","12/10/2016 3:08:04 PM"
"14997","IEC-62353","ALTERNATIVE","True","12/10/2016 3:11:46 PM"
"14998","IEC-62353","ALTERNATIVE","True","12/10/2016 4:32:15 PM"
"14999","IEC-62353","ALTERNATIVE","True","12/10/2016 4:35:34 PM"
"15000","IEC-62353","ALTERNATIVE","True","12/12/2016 11:28:34 AM"
"15001","IEC-62353","ALTERNATIVE","True","12/12/2016 11:46:20 AM"
"15002","IEC-62353","ALTERNATIVE","True","12/12/2016 11:49:03 AM"
"15003","IEC-62353","ALTERNATIVE","True","12/12/2016 11:54:18 AM"
"15004","IEC-62353","ALTERNATIVE","True","12/12/2016 12:00:54 PM"
"15005","IEC-62353","ALTERNATIVE","True","12/12/2016 12:03:35 PM"
"15006","IEC-62353","ALTERNATIVE","True","12/12/2016 12:18:02 PM"
"15007","IEC-62353","ALTERNATIVE","True","12/12/2016 12:21:51 PM"
"15008","IEC-62353","ALTERNATIVE","True","12/12/2016 12:25:25 PM"
"15009","IEC-62353","ALTERNATIVE","True","12/12/2016 1:55:00 PM"
"15010","IEC-62353","ALTERNATIVE","True","12/12/2016 2:01:40 PM"
"15011","IEC-62353","ALTERNATIVE","True","12/13/2016 10:35:42 AM"
"15012","IEC-62353","ALTERNATIVE","True","12/13/2016 10:39:06 AM"
"15013","IEC-62353","ALTERNATIVE","True","12/13/2016 10:42:37 AM"
"15014","IEC-62353","ALTERNATIVE","True","12/13/2016 10:45:06 AM"
"15015","IEC-62353","ALTERNATIVE","True","12/13/2016 11:16:04 AM"
"15016","IEC-62353","ALTERNATIVE","True","12/13/2016 11:31:53 AM"
"15017","IEC-62353","ALTERNATIVE","True","12/13/2016 12:14:46 PM"
"15018","IEC-62353","ALTERNATIVE","True","12/13/2016 12:29:47 PM"
"15019","IEC-62353","ALTERNATIVE","True","12/13/2016 1:40:31 PM"
"16000","IEC-62353","ALTERNATIVE","True","12/14/2016 11:12:46 AM"
"16001","IEC-62353","ALTERNATIVE","True","12/14/2016 11:29:34 AM"
"16002","IEC-62353","ALTERNATIVE","True","12/14/2016 11:32:38 AM"
"16003","IEC-62353","ALTERNATIVE","True","12/14/2016 11:38:32 AM"
"16004","IEC-62353","ALTERNATIVE","True","12/14/2016 11:41:21 AM"
"16005","IEC-62353","ALTERNATIVE","True","12/14/2016 11:46:19 AM"
"16006","IEC-62353","ALTERNATIVE","True","12/14/2016 11:49:44 AM"
"16007","IEC-62353","ALTERNATIVE","True","12/14/2016 11:52:05 AM"
"16008","IEC-62353","ALTERNATIVE","True","12/14/2016 11:55:49 AM"
"16009","IEC-62353","ALTERNATIVE","True","12/14/2016 11:59:01 AM"
"16010","IEC-62353","ALTERNATIVE","True","12/14/2016 12:06:04 PM"
"16011","IEC-62353","ALTERNATIVE","True","12/14/2016 12:10:55 PM"
"16012","IEC-62353","ALTERNATIVE","True","12/14/2016 12:17:29 PM"
"16013","IEC-62353","ALTERNATIVE","True","12/14/2016 12:48:20 PM"
"16014","IEC-62353","ALTERNATIVE","True","12/14/2016 12:51:06 PM"
"16015","IEC-62353","ALTERNATIVE","True","12/14/2016 2:08:25 PM"
"16016","IEC-62353","ALTERNATIVE","True","12/14/2016 2:16:07 PM"
"16017","IEC-62353","ALTERNATIVE","True","12/14/2016 2:19:42 PM"
"16018","IEC-62353","ALTERNATIVE","True","12/14/2016 2:26:25 PM"
"16019","IEC-62353","ALTERNATIVE","True","12/14/2016 2:44:37 PM"
"16020","IEC-62353","ALTERNATIVE","True","12/14/2016 2:53:44 PM"
"16021","IEC-62353","ALTERNATIVE","True","12/14/2016 3:17:24 PM"
"16022","IEC-62353","ALTERNATIVE","True","12/14/2016 3:25:12 PM"
"16023","IEC-62353","ALTERNATIVE","True","12/14/2016 3:30:25 PM"
"16024","IEC-62353","ALTERNATIVE","True","12/14/2016 3:33:42 PM"
"16025","IEC-62353","ALTERNATIVE","True","12/14/2016 3:35:31 PM"
"16026","IEC-62353","ALTERNATIVE","True","12/14/2016 3:38:47 PM"
"16027","IEC-62353","ALTERNATIVE","True","12/14/2016 3:44:44 PM"
"16028","IEC-62353","ALTERNATIVE","True","12/14/2016 3:55:24 PM"
"16029","IEC-62353","ALTERNATIVE","True","12/14/2016 4:10:39 PM"
"16030","IEC-62353","ALTERNATIVE","True","12/14/2016 4:15:13 PM"
"16031","IEC-62353","ALTERNATIVE","True","12/14/2016 4:18:12 PM"
"16032","IEC-62353","ALTERNATIVE","True","12/14/2016 4:20:37 PM"
"16033","IEC-62353","ALTERNATIVE","True","12/14/2016 4:23:10 PM"
"16034","IEC-62353","ALTERNATIVE","True","12/14/2016 4:26:45 PM"
"16035","IEC-62353","ALTERNATIVE","True","12/14/2016 4:33:59 PM"
"16036","IEC-62353","ALTERNATIVE","True","12/14/2016 4:52:29 PM"
"16037","IEC-62353","ALTERNATIVE","True","12/14/2016 4:55:03 PM"
"16038","IEC-62353","ALTERNATIVE","True","12/14/2016 4:57:31 PM"
"16039","IEC-62353","ALTERNATIVE","True","12/14/2016 5:07:54 PM"
"16040","IEC-62353","ALTERNATIVE","True","12/15/2016 10:38:41 AM"
"16041","IEC-62353","ALTERNATIVE","True","12/15/2016 10:42:25 AM"
"16042","IEC-62353","ALTERNATIVE","True","12/15/2016 10:47:04 AM"
"16043","IEC-62353","ALTERNATIVE","True","12/15/2016 10:52:27 AM"
"16044","IEC-62353","ALTERNATIVE","True","12/15/2016 11:02:16 AM"
"16045","IEC-62353","ALTERNATIVE","True","12/15/2016 11:06:22 AM"
"16046","IEC-62353","ALTERNATIVE","True","12/15/2016 11:08:55 AM"
"16047","IEC-62353","ALTERNATIVE","True","12/15/2016 11:12:10 AM"
"16048","IEC-62353","ALTERNATIVE","True","12/15/2016 11:19:19 AM"
"16049","IEC-62353","ALTERNATIVE","True","12/15/2016 11:21:47 AM"
"16050","IEC-62353","ALTERNATIVE","True","12/15/2016 11:31:35 AM"
"16051","IEC-62353","ALTERNATIVE","True","12/15/2016 12:12:47 PM"
"16052","IEC-62353","ALTERNATIVE","True","12/15/2016 12:24:00 PM"
"16053","IEC-62353","ALTERNATIVE","True","12/15/2016 12:28:37 PM"
"16054","IEC-62353","ALTERNATIVE","True","12/15/2016 12:41:23 PM"
"16055","IEC-62353","ALTERNATIVE","True","12/15/2016 2:24:03 PM"
"16056","IEC-62353","ALTERNATIVE","True","12/15/2016 2:31:14 PM"
"16057","IEC-62353","ALTERNATIVE","True","12/15/2016 2:32:32 PM"
"16058","IEC-62353","ALTERNATIVE","True","12/15/2016 2:33:53 PM"
"16059","IEC-62353","ALTERNATIVE","True","12/15/2016 2:35:01 PM"
"16060","IEC-62353","ALTERNATIVE","True","12/15/2016 2:37:26 PM"
"16061","IEC-62353","ALTERNATIVE","True","12/15/2016 2:38:44 PM"
"16062","IEC-62353","ALTERNATIVE","True","12/15/2016 2:39:43 PM"
"16063","IEC-62353","ALTERNATIVE","True","12/15/2016 2:41:28 PM"
"16064","IEC-62353","ALTERNATIVE","True","12/15/2016 2:42:31 PM"
"16065","IEC-62353","ALTERNATIVE","True","12/15/2016 2:43:49 PM"
"16066","IEC-62353","ALTERNATIVE","True","12/15/2016 2:45:09 PM"
"16067","IEC-62353","ALTERNATIVE","True","12/15/2016 2:47:02 PM"
"16068","IEC-62353","ALTERNATIVE","True","12/15/2016 2:48:33 PM"
"16069","IEC-62353","ALTERNATIVE","True","12/15/2016 2:51:29 PM"
"16070","IEC-62353","ALTERNATIVE","True","12/15/2016 2:52:59 PM"
"16071","IEC-62353","ALTERNATIVE","True","12/15/2016 2:54:24 PM"
"16072","IEC-62353","ALTERNATIVE","True","12/15/2016 2:56:29 PM"
"16073","IEC-62353","ALTERNATIVE","True","12/15/2016 2:57:46 PM"
"16074","IEC-62353","ALTERNATIVE","True","12/15/2016 2:59:11 PM"
"16075","IEC-62353","ALTERNATIVE","True","12/15/2016 3:00:17 PM"
"16076","IEC-62353","ALTERNATIVE","True","12/15/2016 3:01:30 PM"
"16077","IEC-62353","ALTERNATIVE","True","12/15/2016 3:02:34 PM"
"16078","IEC-62353","ALTERNATIVE","True","12/15/2016 3:03:37 PM"
"16079","IEC-62353","ALTERNATIVE","True","12/15/2016 3:04:35 PM"
"16080","IEC-62353","ALTERNATIVE","True","12/15/2016 3:06:18 PM"
"16081","IEC-62353","ALTERNATIVE","True","12/15/2016 3:10:45 PM"
"16082","IEC-62353","ALTERNATIVE","True","12/15/2016 3:12:16 PM"
"16083","IEC-62353","ALTERNATIVE","True","12/15/2016 3:13:39 PM"
"16084","IEC-62353","ALTERNATIVE","True","12/15/2016 3:18:11 PM"
"16085","IEC-62353","ALTERNATIVE","True","12/15/2016 3:20:36 PM"
"16086","IEC-62353","ALTERNATIVE","True","12/15/2016 3:22:52 PM"
"16087","IEC-62353","ALTERNATIVE","True","12/15/2016 3:25:49 PM"
"16088","IEC-62353","ALTERNATIVE","True","12/15/2016 3:38:54 PM"
"16089","IEC-62353","ALTERNATIVE","True","12/15/2016 3:40:25 PM"
"16090","IEC-62353","ALTERNATIVE","True","12/15/2016 3:44:58 PM"
"16091","IEC-62353","ALTERNATIVE","True","12/15/2016 3:47:59 PM"
"16092","IEC-62353","ALTERNATIVE","True","12/15/2016 3:52:16 PM"
"16093","IEC-62353","ALTERNATIVE","True","12/15/2016 3:53:49 PM"
"16094","IEC-62353","ALTERNATIVE","True","12/15/2016 3:55:52 PM"
"16095","IEC-62353","ALTERNATIVE","True","12/15/2016 3:57:08 PM"
"16096","IEC-62353","ALTERNATIVE","True","12/15/2016 3:58:56 PM"
"16097","IEC-62353","ALTERNATIVE","True","12/15/2016 4:00:54 PM"
"16098","IEC-62353","ALTERNATIVE","True","12/15/2016 4:05:27 PM"
"16099","IEC-62353","ALTERNATIVE","True","12/15/2016 4:08:26 PM"
"16100","IEC-62353","ALTERNATIVE","True","12/15/2016 4:09:36 PM"
"16101","IEC-62353","ALTERNATIVE","True","12/15/2016 4:11:33 PM"
"16102","IEC-62353","ALTERNATIVE","True","12/15/2016 4:12:50 PM"
"16103","IEC-62353","ALTERNATIVE","True","12/15/2016 4:14:05 PM"
"16104","IEC-62353","ALTERNATIVE","True","12/15/2016 4:15:04 PM"
"16105","IEC-62353","ALTERNATIVE","True","12/15/2016 4:16:14 PM"
"16106","IEC-62353","ALTERNATIVE","True","12/15/2016 4:17:10 PM"
"16107","IEC-62353","ALTERNATIVE","True","12/15/2016 4:18:26 PM"
"16108","IEC-62353","ALTERNATIVE","True","12/15/2016 4:21:03 PM"
"16109","IEC-62353","ALTERNATIVE","True","12/15/2016 4:23:08 PM"
"16110","IEC-62353","ALTERNATIVE","True","12/15/2016 4:24:37 PM"
"16111","IEC-62353","ALTERNATIVE","True","12/15/2016 4:34:55 PM"
"16112","IEC-62353","ALTERNATIVE","True","12/15/2016 4:36:25 PM"
"16113","IEC-62353","ALTERNATIVE","True","12/15/2016 4:40:06 PM"
"16114","IEC-62353","ALTERNATIVE","True","12/15/2016 4:43:17 PM"
"16115","IEC-62353","ALTERNATIVE","True","12/15/2016 4:45:34 PM"
"16116","IEC-62353","ALTERNATIVE","True","12/15/2016 4:48:33 PM"
"16117","IEC-62353","ALTERNATIVE","True","12/15/2016 4:50:59 PM"
"16118","IEC-62353","ALTERNATIVE","True","12/15/2016 4:53:59 PM"
"16119","IEC-62353","ALTERNATIVE","True","12/15/2016 4:55:49 PM"
"16120","IEC-62353","ALTERNATIVE","True","12/15/2016 4:57:37 PM"
"16121","IEC-62353","ALTERNATIVE","True","12/15/2016 5:00:37 PM"
"16122","IEC-62353","ALTERNATIVE","True","12/15/2016 5:03:59 PM"
"16123","IEC-62353","ALTERNATIVE","True","12/15/2016 5:05:29 PM"
"16124","IEC-62353","ALTERNATIVE","True","12/15/2016 5:13:43 PM"
"16125","IEC-62353","ALTERNATIVE","True","12/16/2016 10:21:26 AM"
"16126","IEC-62353","ALTERNATIVE","True","12/16/2016 10:35:45 AM"
"16127","IEC-62353","ALTERNATIVE","True","12/16/2016 10:39:39 AM"
"16128","IEC-62353","ALTERNATIVE","True","12/16/2016 10:45:19 AM"
"16129","IEC-62353","ALTERNATIVE","True","12/16/2016 10:54:02 AM"
"16130","IEC-62353","ALTERNATIVE","True","12/16/2016 10:55:21 AM"
"16131","IEC-62353","ALTERNATIVE","True","12/16/2016 10:57:38 AM"
"16132","IEC-62353","ALTERNATIVE","True","12/16/2016 10:59:11 AM"
"16133","IEC-62353","ALTERNATIVE","True","12/16/2016 11:01:31 AM"
"16134","IEC-62353","ALTERNATIVE","True","12/16/2016 11:02:42 AM"
"16135","IEC-62353","ALTERNATIVE","True","12/16/2016 11:04:27 AM"
"16136","IEC-62353","ALTERNATIVE","True","12/16/2016 11:07:29 AM"
"16137","IEC-62353","ALTERNATIVE","True","12/16/2016 11:14:57 AM"
"16138","IEC-62353","ALTERNATIVE","True","12/16/2016 11:21:28 AM"
"16139","IEC-62353","ALTERNATIVE","True","12/16/2016 11:22:47 AM"
"16140","IEC-62353","ALTERNATIVE","True","12/16/2016 11:24:04 AM"
"16141","IEC-62353","ALTERNATIVE","True","12/16/2016 11:27:19 AM"
"16142","IEC-62353","ALTERNATIVE","True","12/16/2016 11:29:01 AM"
"16143","IEC-62353","ALTERNATIVE","True","12/16/2016 11:30:38 AM"
"16144","IEC-62353","ALTERNATIVE","True","12/16/2016 11:31:57 AM"
"16145","IEC-62353","ALTERNATIVE","True","12/16/2016 11:33:31 AM"
"16146","IEC-62353","ALTERNATIVE","True","12/16/2016 11:34:54 AM"
"16147","IEC-62353","ALTERNATIVE","True","12/16/2016 11:42:22 AM"
"16148","IEC-62353","ALTERNATIVE","True","12/16/2016 11:44:55 AM"
